,uuid,id,sex,weight,predicted_weight,area,width,height,MA,ma,eccentricity,perimeter,% area,symmetry,centroid_x,centroid_y,orientation,center distance,x,y
1090,bb4d9a8e81964439928b52d908afddd3,TA0154,1,22.9,24.0,297065.1874223765,605,266,671.4722900390625,195.0192108154297,0.9568946523003558,1701.1656441688538,51.28763664076986,0.3434730012097217,288.62018701576284,383.0563291477425,1.364978917627804,63.56340746298731,66,151
718,c2483598307c4184aae03b2158277fa2,TA5856,1,26.2,20.400000000000002,264097.5219136126,834,314,878.0960693359375,244.2171936035156,0.9605459694443048,2165.800201058388,54.605253274846774,0.25482372232850503,177.68199392340824,417.07228473172853,1.4684739223865972,62.70189088217651,9,46
1821,384fe66cb14c4dd9aed6b0cd3bc8b231,TA5751,1,26.8,17.7,271527.284801069,616,298,598.192626953125,285.2237243652344,0.8790068397453644,1741.4986853599548,56.247433819557,0.2573551149639039,253.2501368566577,466.4615548772002,-1.5177190142869972,44.48089218203296,153,122
1504,dd40ff8d4742498eae031adbb8a07c3b,TA0154,1,22.9,27.20000000000001,319114.3429410982,590,388,690.725341796875,188.86875915527344,0.9618903694258004,1604.6113831996918,34.952159097472226,0.3345507829586213,223.02396602070613,404.43770639766393,1.0667861753367571,25.901140141896054,86,7
1063,806236b4ec3c44b08b5a1b330068a67b,TA433,0,17.7,27.20000000000001,239533.5026141137,583,434,723.9658813476562,197.45822143554688,0.9620863028430426,1817.044929623604,34.518348623853214,0.2891144108535413,235.85554157729752,441.6097797393169,-0.9849642340344372,18.09090594980713,155,19
1505,21473ae522e349d884014c89d305d6c2,TA5751,1,26.8,16.10000000000001,270173.34012679826,574,346,562.609130859375,302.1680908203125,0.8435290721331974,1719.1311542987823,49.605961298377025,0.2618064705021227,258.75280706591496,475.11803462602563,-1.3380391340896287,54.44925377706278,197,119
820,63dd37a8caaf42fb9a932731be5c5292,TA0427,0,18.9,17.700000000000024,229826.9129871593,640,303,639.7762451171875,251.67022705078125,0.9193792827425901,1929.9250915050507,48.263201320132005,0.1848874768334657,210.8010898343698,490.9160355478932,1.397565589547605,73.0091238702907,183,58
1238,abeccebf8d2d4d18906b6451277b00d6,8440,1,24.0,25.0,209180.40353340528,362,187,407.511962890625,163.81153869628906,0.915648577037562,1029.979790687561,63.72261514576505,0.482549504950495,265.36268686466013,430.60362766593596,-1.3912807298800896,26.208277000694213,255,175
1757,b96a227216754b1aa96f38c8dd9e3a82,TA0441,1,13.5,22.8,133588.86503295784,340,314,445.38995361328125,149.1813507080078,0.9422375109653904,1057.9108109474182,44.93221490125515,0.4023822962689037,308.78606493678797,559.7437404044807,0.8380967295025483,152.17715264942717,384,148
1830,744bb8f8cb9f487d9887a4926630eb0d,TA5751,1,26.8,26.80000000000005,272059.15038750344,616,323,593.7654418945312,298.0153503417969,0.8649212822939323,1766.670258283615,52.46261314443132,0.2514245279505419,254.2342891841433,471.8823161558121,-1.4532570385608514,49.95329007205598,162,119
1421,bf065b8b1ec3404b9569e80c34e6ed99,TA0438,1,13.9,26.80000000000005,212536.19633439978,616,269,600.8585205078125,253.49700927734372,0.9066463991803346,1691.7169407606125,53.534288002486285,0.20081059532246634,163.2012105807341,350.6915173186283,1.4253332872876108,106.17055942826012,24,41
1070,27211bce71c042a4aae9660398a520b1,TA0438,1,13.9,18.900000000000002,199674.20305396547,582,302,592.4619140625,249.3860626220703,0.9070922863226584,1660.9301438331604,48.101566207878506,0.21327905140098552,165.41878222068192,377.21308971970717,1.2884877077604724,88.04188218695829,62,38
874,118ca1a339284e138fac8a5ab32b56e4,TA332,1,20.4,17.7,250111.01085170172,591,309,637.4673461914062,181.54180908203125,0.9585911038263116,1720.670258283615,41.160809371672,0.3403715358846818,229.37827191400063,435.65576949036074,1.2366673585213568,15.769529794680949,129,54
659,73dc8251dafc46f3a4a9b36f2951389a,TA5751,1,26.8,26.80000000000005,272198.62216090545,599,335,580.1663208007812,305.1623229980469,0.85049007023658,1762.971773982048,51.99089125150103,0.2622963045829138,255.38725503556927,475.2579792308321,-1.4223549714046757,53.51773586726244,179,117
91,6ed5aa4ef904498b899a8166c10e82cd,0253,1,21.8,16.0,263859.8405678732,591,393,684.6104736328125,191.21697998046875,0.9602016486730202,1705.5230705738068,34.804291239934805,0.2676848781727648,246.65197078002103,478.62699710937324,-1.0593326241349537,55.030514520997585,195,26
843,3235da8158474915b55ee8cb7af5f22a,CG1741,0,27.2,26.799999999999986,252323.64543084163,635,339,680.0567016601562,163.9063262939453,0.9705204922357614,1756.694643497467,35.44215422457717,0.2282805312936069,243.0864976267799,396.2484511616288,1.1386067757367928,27.92265980397677,69,79
76,d435f9c0a4c44985ace99fc5b7985dc8,0268,1,24.5,13.5,289889.6595146219,546,305,598.32373046875,200.14878845214844,0.9423901139599076,1718.0428416728973,44.479077953784135,0.2910544019828524,279.6857778266554,439.904908537703,-1.1933391464308891,42.754263849344326,162,109
252,952351c78a5f4c3ba4c44cb12f5312bb,TA5751,1,26.8,26.80000000000005,267638.96900405927,630,291,610.299072265625,283.5114440917969,0.8855494617747905,1764.4692478179932,57.70004348771472,0.26028307093611724,247.78519428519428,466.21665301665297,-1.5556798615022065,42.92848753434834,142,116
1614,30ad458580674081998a2018c8d3f79a,TA0477,1,16.1,16.800000000000008,201918.68998197548,456,341,453.58447265625,308.4453430175781,0.7331959546992668,1647.7413259744644,55.80839725576568,0.4945036398618316,222.27702836086067,454.41703406374063,-1.2571207198527754,35.203688513513654,239,55
653,cc0117a578074df2988b3179747a4c59,TA5751,1,26.8,26.799999999999986,252072.7068712341,677,241,672.158447265625,240.41357421875,0.9338465278937078,1755.4154250621796,59.174466209712016,0.28041983210606697,256.25590056240844,465.93616900609675,1.531310994630282,44.976622527740076,103,139
868,3cc4bb729f1b4292ba268076cdb2909b,TA5751,1,26.8,22.300000000000004,257499.81925887192,677,241,671.7374267578125,239.95790100097656,0.9340203548368788,1757.4154250621796,59.47738752153222,0.27318793973766786,256.9258774922296,468.25271018118417,1.5260161983831817,47.37919044540378,106,140
409,3a8600454fcb4fff9e2c3cc66c393bba,TA0160,1,20.2,16.0,188613.6273475898,425,205,422.2462463378906,183.35546875,0.900798061180688,1098.4478269815443,65.08213041314086,0.5270060687795011,187.14280320441262,464.643476262394,-1.461037031988957,66.67664820444446,236,87
197,2253aad7f6314f6787e79ea1b3ba3d3a,0274,0,25.4,26.8,252780.78267197488,681,242,719.4022827148438,192.5614471435547,0.9635110206271768,1810.846883535385,48.177594630382174,0.16606811726873694,238.7175012731285,436.3577774005546,1.4136843176957343,12.42414847247422,69,108
1591,f2b73826c1754255a8bea4102967245b,TA5751,1,26.8,26.80000000000005,272641.31061993423,586,340,569.080810546875,307.9499816894531,0.8409352413666895,1748.6875032186508,51.36555444594568,0.26141836589866113,258.53052643226647,475.7732440731417,-1.3947013276421183,54.9895372931436,190,120
108,85be77fe0d4e4fc99dfae6b71f1eed6d,0236,0,25.5,16.0,290159.09039115417,537,281,592.93505859375,167.9592742919922,0.9590409181874802,1461.3321647644045,40.074038066035975,0.25628071040187306,307.4063447011693,468.98379824678113,1.2271922727910425,81.03799979441717,186,170
315,11259652c37646e69c74da9d8b5cbb1b,TA5751,1,26.8,26.80000000000005,264894.4575981064,626,293,607.5237426757812,285.0164489746094,0.8831213943872789,1758.4692478179932,57.46183640920483,0.25344269978907896,248.47834058506416,466.0937160787748,-1.5495952557674872,42.93906371122743,145,116
1292,6f83c31560174147adfa443e8461ac54,TA5751,1,26.8,26.80000000000005,272463.73750661715,611,326,590.4547119140625,300.2225036621094,0.8610857095411119,1762.770763516426,52.29549085135784,0.2581341471357195,254.1654624735969,472.9678176758016,-1.4459568941023564,50.97555781962008,167,118
280,2a362c88066b491da8d1e7233cefc950,TA977,0,16.8,26.80000000000005,179449.60521133247,528,413,647.0819091796875,191.0887451171875,0.9554019724427858,1593.2560447454453,34.220686983471076,0.19899467401743728,203.69051819983562,458.7652148692416,0.9247591635009634,50.26926131843396,188,27
159,f200d6c67a3541f2bdcad2d7465270de,0236,0,25.5,26.80000000000005,294006.78881212906,563,329,672.7371215820312,163.75750732421875,0.9699210387560728,1554.0012115240095,34.675772028713205,0.2852619260686997,281.68436777050704,483.91208936479615,1.1714331386534758,72.98660814479732,192,107
1747,8d1bfbed39324ad8ae34d034929c2945,TA5751,1,26.8,14.300000000000006,271527.284801069,616,298,598.192626953125,285.2237243652344,0.8790068397453644,1741.4986853599548,56.247433819557,0.2573551149639039,253.2501368566577,466.4615548772002,-1.5177190142869972,44.48089218203296,153,122
1827,f6a13a1593b6428f9c44da2838ae8e2a,TA5751,1,26.8,26.80000000000005,255346.6360428843,678,243,676.7689819335938,235.85665893554688,0.937307314318486,1760.1017167568207,59.42433661731907,0.2871808911094381,257.80203074641344,475.88068414097336,1.5082990350197247,54.849956113306895,112,142
1305,4e77f1047d3b49d9bc362df1922ed48b,TA5751,1,26.8,26.799999999999986,267302.70188425074,575,346,560.7784423828125,300.5646057128906,0.8442322911001937,1711.6164355278015,49.57753417908609,0.2534083062049916,258.9760960384154,477.16010564225684,-1.3346954846771275,56.44545201125665,198,117
470,c117ddd1f5d148ecadd4c0755a99da1a,TA5751,1,26.8,26.80000000000005,255213.9038917178,678,242,677.6993408203125,234.1889190673828,0.9383949538679086,1759.0306490659714,59.47038176183321,0.2810093846123705,258.49918071830047,477.9552634085929,1.5046518686682684,57.0384969712473,114,143
1188,60999db38b384598a4ba8cb9f6eaace0,TA977,0,16.8,26.80000000000005,178737.76130006337,532,406,649.9003295898438,187.5563507080078,0.9574520238456979,1590.184977054596,33.135026794737875,0.189423394577012,207.445125170352,458.0036218983658,0.9415991304164124,47.07511208038782,186,34
1530,11aa0fed921d489cade98b0b400bd657,TA5751,1,26.8,20.4,268305.746295801,574,349,561.0525512695311,303.4783020019531,0.8410812050104433,1719.6164355278015,49.454146876141756,0.2549750149128211,258.06984870557096,475.53192036333513,-1.3331246597819562,54.60822510002809,198,116
1481,704266c2715f4fd7996aa05a5622c0a0,TA0427,0,18.9,17.7,238254.2965029559,655,299,670.8685913085938,254.08169555664062,0.9255049886687654,1918.8367788791656,47.89628597072701,0.17888541742352684,199.3729159782511,485.19061351597617,1.403376229051173,73.44965036385005,170,44
622,4323af9b2caa4d2fb70afb9715c93121,TA433,0,17.7,13.5,208310.03836661886,527,425,616.951904296875,204.69137573242188,0.9433573176212344,1813.8906016349792,34.3285365335599,0.3085466266675177,217.39993593534402,451.7263453577765,-0.9407193308413004,35.77028267466231,181,23
283,7ac7aa052b524bf2901c48e360f116f0,TA5751,1,26.8,25.5,270976.0829882927,611,326,590.4547119140625,300.2225036621094,0.8610857095411119,1762.770763516426,52.29549085135784,0.2581341471357195,254.1654624735969,472.9678176758016,-1.4459568941023564,50.97555781962008,167,118
1542,c1c3108034db4936bc3c8f6fcd40e7a3,TA0441,1,13.5,26.80000000000005,137943.08050423278,339,318,447.1673889160156,150.84970092773438,0.9413810724911824,1063.0823838710783,45.25699300699301,0.4029110408886336,315.26132885404996,565.6488801791712,0.8351441038986714,160.40159873545744,391,152
70,39a43bbdda2d4017a74f5a5094a2d2a1,0236,0,25.5,27.2,289217.604612901,562,299,648.0697021484375,164.10360717773438,0.9674089635014452,1521.7585709095001,37.35855966479785,0.26299100128553066,287.17581098409414,473.1877472512482,1.2265646675755038,68.15417537950003,180,134
1084,4b427f21377d4be0940887badb391c1a,CG1741,0,27.2,14.300000000000006,305371.57935397123,577,354,567.7482299804688,325.5536193847656,0.8192671946059469,1821.9423364400864,56.37169945967989,0.3195360414688599,150.38713802181272,316.34260164640006,1.4396506866918926,140.0734823304802,26,2
214,1700b525050842acaa6452b428713035,0268,1,24.5,17.7,297790.7758018047,560,301,582.7376708984375,219.4619445800781,0.9263739217581424,1680.971773982048,45.88814561740978,0.25864378193362764,295.4860032226257,382.5258772035305,-1.263248578681174,69.27336728756488,101,121
1032,eb1a0609b2ad4cb4a8dd04da6fd290ed,TA5751,1,26.8,25.5,261437.91987629005,684,243,678.673828125,243.4401397705078,0.9334529884484848,1767.9007062911987,59.869208436170396,0.28837845280259805,247.5630926331145,465.3314959975625,1.532078094909532,42.0177692360458,99,130
1411,0f71c757d15f4324b84c67cf8910f3ef,TA332,1,20.4,20.5,250668.53269955193,579,282,619.8065185546875,172.70263671875,0.960395739593026,1674.7291333675385,42.035856550124,0.3249369223692097,273.60276217857427,449.2220087594378,1.27309679471682,42.01541802589836,147,117
178,8f01f17d372143c0ae45da8294fc1c03,0253,1,21.8,22.9,265227.4190915631,591,392,685.453369140625,190.7117156982422,0.9605153151215432,1708.9372841119766,34.947573871336864,0.26798093088597685,247.2776008670488,477.4226639403792,-1.0585722876967725,53.91608755155332,194,28
1007,55c3abc6d9904f61a5316f5f49ff286f,TA5751,1,26.8,26.80000000000005,261199.37054813385,666,263,649.8505859375,259.22720336914057,0.9169932248916974,1776.3271124362946,59.88790311223772,0.27309064420329104,246.93538853271497,464.91971081707817,1.5458719887812515,41.50328116490331,114,124
1694,74115416500641f8b60186c71b16c53a,TA0432,0,14.3,16.1,192089.5863422663,460,284,498.0568542480469,193.80039978027344,0.9211900284198791,1365.7930607795715,44.36449487296946,0.2558985094360411,264.4371406347705,402.26063416047714,-1.110624329369532,32.7073977795264,197,140
408,64f7892be3714b26b26f8a9ce55b4c5d,TA0154,1,22.9,25.5,313421.9643708379,579,355,671.794677734375,181.85421752929688,0.962664009370218,1591.1139093637466,37.53358817002981,0.3373435996150144,245.44129306013062,405.2262743565408,1.1145525816184836,19.5463665345278,95,53
420,b6b114c1fb62410fbb94925cbbf20489,TA0159,1,22.3,22.9,256304.7525350989,444,288,468.9135437011719,287.1971740722656,0.7904910301431108,1436.638732790947,64.3014900866735,0.5438899609567832,255.36308307564548,538.8044996121024,1.54097037392902,115.8278785645943,304,116
149,6d0a7727d8094c148947c275659a22ce,0272,1,22.3,14.300000000000006,246180.9806827868,700,344,643.59765625,271.8397216796875,0.9064210650907232,2024.7606588602066,35.86904761904762,0.10712813255629966,258.26704539318075,410.7072285643313,-1.302055824711244,22.591651551789106,35,132
1711,2bcb166f933643078bc20fd78e3cc71c,TA5751,1,26.8,14.3,267302.54214040283,619,298,599.4642944335938,285.72015380859375,0.8791062728579221,1744.5697530508041,56.465277365045566,0.2515106601299737,252.75706460388253,465.7252253085849,-1.5224156887762903,43.63183613326173,150,121
895,290c935dbae44ef481213fd60afbc354,TA5751,1,26.8,22.900000000000002,270254.3762558227,574,346,560.3212890625,299.2024841308594,0.8454947159648865,1705.6164355278015,49.356437109494536,0.2552211546097038,259.79369372850573,477.5144228911472,-1.3316406439124353,57.05772313009373,198,118
536,47fcf1975607471ab09ac871a9cdfa81,TA433,0,17.7,22.800000000000008,211585.63916564718,533,424,629.2592163085938,193.5308380126953,0.951530808849634,1797.2631850242615,34.720177862920764,0.29649129404685803,218.8903688773404,436.2234998421525,-0.9353361608608964,24.393246494180765,162,24
1131,11efbaaba55e420883d246be50f3e4c4,TA5751,1,26.8,13.5,272571.61369647173,620,312,599.6432495117188,290.39727783203125,0.8749111832158054,1754.670258283615,53.692782070233726,0.2497134805072804,255.21278463648838,469.68768175582983,-1.4787339228070404,48.153848035418385,156,123
486,1b799624ac6042bb9759bc1a292de0b1,TA5751,1,26.8,22.300000000000008,259607.47172649862,682,242,677.1941528320312,242.24801635742188,0.9338276916147088,1760.2438521385193,59.384569508320816,0.2819482922246614,250.5600163981776,464.8666250500797,1.5318933453322876,42.208944423114616,99,133
1191,ae7dcd509abb45709d8ea3d990500c2f,TA0154,1,22.9,26.8,309968.55806064024,593,293,670.6194458007812,188.7612762451172,0.9595691443221456,1665.4326699972153,45.396447768909795,0.35913391180097026,274.6443119666245,407.18563423445585,1.2589530707890235,38.50910603660261,94,122
872,6719bc80004342dea53c5f3765e44965,CG1741,0,27.2,20.400000000000002,233896.1988501568,711,273,770.6978759765625,234.17588806152344,0.9527201578315704,1970.7291333675385,53.30523780854906,0.2391429083736776,279.6784858690369,390.75905319075065,-1.5236025080260007,51.76236843146479,43,144
876,40ba17308d75484daa580ffdad97493c,TA5751,1,26.8,26.80000000000005,270394.4909542368,617,301,598.9552612304688,284.73968505859375,0.8797730547944821,1743.0134041309354,55.434018906489534,0.2570453418754529,255.0365613930976,468.43243143000205,-1.501977939383639,46.90777271743167,155,124
1011,cefeb35cd4c548c48b81d2cbe794dabe,TA5751,1,26.8,22.8,262651.77046129486,679,241,680.5358276367188,230.7298126220703,0.94077145800156,1763.1311542987823,59.16496706285018,0.2897590420668705,260.26018826770746,481.58903493667015,1.4990558004914505,61.04893261622157,116,146
1467,e605c6000779456882fe08d106ea7a2e,TA5751,1,26.8,23.3,270976.0829882927,611,326,590.4547119140625,300.2225036621094,0.8610857095411119,1762.770763516426,52.29549085135784,0.2581341471357195,254.1654624735969,472.9678176758016,-1.4459568941023564,50.97555781962008,167,118
1038,8ac4f63c92a043b7adbb2fe8e35049ca,TA5751,1,26.8,26.80000000000005,263689.14374319284,678,243,673.96728515625,238.5872344970703,0.9352438410684276,1758.5869979858398,59.29721389268974,0.2766834631241411,257.21093387168617,471.3781455258893,1.5173379618387242,50.40738951987,108,140
375,ecd4c94b3dca4ea0a4203b9a80cfcb1e,TA5751,1,26.8,17.700000000000024,267299.8451003529,574,346,560.1876831054689,299.59649658203125,0.8449694957824698,1705.959581375122,49.43490835151168,0.2531316895266788,259.88853509330556,477.3909473359192,-1.3333205747980852,56.97496893886427,198,118
1657,9e6e9935991d42d994243edbfa9755b9,TA0432,0,14.3,26.80000000000005,185820.05714133626,441,359,504.3262634277344,214.10009765625,0.9054152950649732,1436.261097073555,41.05303284987033,0.2744666048237477,249.26816317356858,400.2436646625836,-1.0168876130059388,25.500241514065582,203,77
195,b0f7ef5d04eb49bea574ea3d4f3ce25a,0236,0,25.5,18.900000000000002,289803.0811112992,565,325,674.6395874023438,161.21446228027344,0.9710284682265016,1544.0012115240095,34.789467268072656,0.2807855773771494,282.4783361987392,482.60855890075027,1.1771249961423242,72.38350794646416,189,110
1691,5605b749fd174f72b11c3dcbbfe67d2c,TA0427,0,18.9,20.400000000000002,234896.90317977266,655,299,670.8685913085938,254.08169555664062,0.9255049886687654,1918.8367788791656,47.89628597072701,0.17888541742352684,199.3729159782511,485.19061351597617,1.403376229051173,73.44965036385005,170,44
1275,8e24008645394f488c5a1615814c80cb,TA433,0,17.7,13.9,217049.1112622013,550,435,632.70068359375,213.18380737304688,0.9415251938600626,1875.3880754709244,33.890235062648856,0.31738114550671304,216.85851148244961,457.8396424570575,-0.9474447506085076,40.99573017314615,171,14
1050,7e70ceb744cd49adbf9ae58dabd22ca3,TA0440,1,16.0,26.80000000000005,168478.66293328535,612,369,683.748046875,215.1976776123047,0.9491804378850816,1932.694643497467,35.18615801542631,0.15885383053870433,235.3436909890657,498.13236541266673,-1.2545974568542222,74.27845458329385,186,29
1437,d9d00153b0b544b08a384ef0b1d6d1d8,CG1746,1,24.6,16.0,217445.16925058962,305,422,453.6702575683594,238.03797912597656,0.8512910185997665,1463.1311542987823,52.09156428544755,0.3724010516592056,241.6537376196536,460.52329441708633,0.4092452598907556,36.56071502571884,299,47
1495,006d8cf500f14647a8de9ecf71951066,TA0432,0,14.3,26.80000000000005,194461.4304072416,441,359,504.3262634277344,214.10009765625,0.9054152950649732,1436.261097073555,41.05303284987033,0.2744666048237477,249.26816317356858,400.2436646625836,-1.0168876130059388,25.500241514065582,203,77
665,b7f333d87e5148ac8fdf32adf0bf2fbb,TA5751,1,26.8,26.80000000000005,255383.35451330105,678,241,673.3598022460938,240.52096557617188,0.9340297147865592,1754.2438521385193,59.60173513057149,0.2819794222321351,254.71263837203827,466.45506618305154,1.5319225861852113,44.93210848016877,103,138
